epoch,time_s_unc,spacecraft,type,r_x_GSE,r_y_GSE,r_z_GSE,delay_s,ni_up,ni_dw,v_x_GSE_up,v_x_GSE_dw,v_y_GSE_up,v_y_GSE_dw,v_z_GSE_up,v_z_GSE_dw,method,Nx,Ny,Nz,v_sh,ni_up_unc,ni_dw_unc,delay_s_unc,v_x_GSE_up_unc,v_x_GSE_dw_unc,v_y_GSE_up_unc,v_y_GSE_dw_unc,v_z_GSE_up_unc,v_z_GSE_dw_unc,Nx_unc,Ny_unc,Nz_unc,v_sh_unc
2001-12-30    20:05:07.5,3,wind,FF,42.55,457.044,18.42,131.88,7,16,-424.5,-562.9,26.2,-23.8,-6.9,-16.3,RH08,-0.997,0.061,-0.039,669,0.4,1.2,125.28,3.6,16.8,18.2,15.6,5.5,41.4,0.002,0.028,0.039,24
2002-01-06    03:37:16.5,6,wind,SR,48.939,-280.023,18.75,-5494.92,8.5,4.9,-293.6,-309.2,-19.9,-14.7,-15.7,-21.6,RH08,-0.524,-0.595,0.609,155.5,0.3,0.2,855.1800000000001,1.4,1.3,4.5,1.7,2.2,1.8,0.025,0.024,0.519,7.5
2002-01-07    22:31:16.5,30,wind,SR,47.96,-286.528,18.84,-5969.04,23.2,13.9,-354.1,-367.9,-20.7,-12.9,0.9,12.7,RH08,-0.535,-0.845,0.017,205.8,0.8,0.5,84.54,1.2,1,1,2.2,0.9,2,0.008,0.005,0.017,3
2002-01-17    05:26:55.5,3,wind,FF,37.148,-310.912,18.55,1646.6399999999999,6.5,9.6,-352,-361.8,13.7,33.1,9.4,41.9,RH09,-0.928,0.241,0.285,404.3,0.4,0.7,326.34000000000003,2.9,4.6,7.2,4.1,7.4,1.3,0.022,0.058,0.277,9.9
2002-01-17    05:44:14.0,65,ace,NN,0.038,-0.002,0.004,0.5399999999999999,4.5,9,-364.6,-391.1,-9.2,5.5,2.9,-1.8,RH08,-0.971,-0.008,0.24,404.9,0.2,1.2,0.06,2.5,4.4,1.9,2,2,11.6,0.005,0.036,0.235,7.8
2002-01-19    15:28:10.5,100,wind,SF,33.074,-314.976,18.31,377.82,5.8,16.7,-386.4,-408.8,18.4,18.5,-45.8,-29.8,RH08,-0.922,-0.04,-0.385,399.4,0.6,2.3,124.32000000000001,2.6,6.4,4.4,9.7,4.8,4.5,0.003,0.023,0.365,8.7
2002-01-31    21:38:10.5,3,wind,FF,11.169,-322.41,16.18,437.15999999999997,4.8,10,-291.5,-357.9,-17.5,-22.7,9.8,42,RH08,-0.761,0.087,0.642,363.9,0.2,0.4,289.02,2.2,2.5,0.8,1.1,4,4.2,0.022,0.027,0.535,8.3
2002-02-17    01:24:25.5,54,wind,SF,-8.3,-290.979,10.7,-8173.32,7.9,14.4,-327.2,-360.3,-36.7,-14.1,-10.3,14.3,RH08,-0.456,-0.882,0.117,176.2,0.3,0.5,168.48,3,2.6,2.1,0.5,2.6,2,0.015,0.008,0.117,3.3
2002-02-17    02:09:30.0,16,ace,FF,0.036,-0.006,0.002,0.36,10.2,37.1,-363.5,-391.3,5.2,-15.7,2.2,36,RH08,-0.568,-0.272,0.777,272.4,0.4,2.7,0.18,0.8,3.8,1.4,3.9,1.2,1.3,0.034,0.023,0.56,3
2002-02-17    03:32:58.5,3,wind,FF,-8.36,-290.689,10.663,-1904.46,17.8,46.2,-367.3,-401.6,-10.1,-14.4,2.9,32.1,RH08,-0.721,-0.33,0.609,341.4,1.1,3.2,356.64,2.6,0.7,0.8,3.6,1.1,3.5,0.015,0.021,0.519,5.8
2002-02-18    19:05:58.5,20,wind,SF,-9.425,-285.095,10,2162.04,6.2,19.6,-364.5,-375.1,13.9,19.7,-24.5,-31.7,MX3,-0.754,0.385,-0.532,313.4,0.5,1.4,681.3000000000001,1.8,1.6,2.4,3.6,1.8,2,0.102,0.102,0.475,3
2002-02-28    05:06:34.5,6,wind,FF,-8.285,-246.569,5.82,-112.08,5.3,20.3,-307.7,-371.9,21,29.8,-7.5,10.3,RH08,-0.989,0.009,0.151,392.8,0.7,2.6,76.74,6.3,10.2,13.9,11.9,10.3,16.5,0.005,0.018,0.15,11.4
2002-03-03    23:38:26.7,60,wind,SR,-3.098,-227.412,3.92,-2341.5,39.7,15.7,-347.6,-361,-49.5,-39.1,-55.7,-41.8,RH08,-0.774,-0.534,-0.341,314.4,1.5,0.7,233.33999999999997,1.7,2.4,3.4,1.6,2.2,2.7,0.004,0.003,0.327,2
2002-03-05    10:48:34.5,220,wind,SF,-0.279,-219.226,3.15,4159.74,2.4,3.7,-639.3,-718.4,27.6,7.9,-26.5,33.5,RH08,-0.372,0.907,0.196,327.5,0.2,0.1,296.34000000000003,5.1,9.5,3,2.3,6.6,7.7,0.042,0.02,0.193,15.5
2002-03-18    13:14:04.5,18,wind,FF,44.206,-122.757,-3.72,441.36,15.5,37.4,-312.4,-470.5,-13.2,-20.2,-0.2,-24.8,RH08,-0.994,-0.026,-0.106,580,2.4,3.4,34.44,8.1,6.3,4.5,3.1,4.4,17.8,0.001,0.01,0.106,39.7
2002-03-20    13:05:26.0,32,ace,FF,0.035,-0.003,-0.002,0.18,0.34678,0.59735,-414.2,-573.2,-23.5,89.4,-83,86.6,RH08,-0.52,0.135,0.844,723.3,0.05075,0.04287,0.06,4.4,8.8,4.6,7.2,21.7,20.3,0.029,0.02,0.539,133.5
2002-03-22    03:23:01.0,16,ace,FF,0.035,-0.003,-0.002,0,6.3,7.5,-429.1,-462.6,-36.2,-16.6,-1.9,24.3,RH08,0.031,0.996,0.084,67.1,0.5,1,0.24,3.1,3.3,2.5,7.2,10.1,1.7,0.035,0.003,0.084,2899.4
2002-03-23    10:53:25.0,16,ace,FF,0.035,-0.002,-0.002,0.42,3.3,11.2,-394.5,-462.2,-8.5,0.7,5.8,54.9,RH08,-0.917,0.105,0.385,479.1,0.2,0.6,0.06,1.3,4.9,3.4,4.2,2.8,2.2,0.007,0.011,0.365,6.4
2002-03-23    11:24:07.5,3,wind,FF,66.988,-69.615,-5.6,949.8,3.6,9.3,-399.7,-477.2,24.6,-1.9,18.3,51.7,RH08,-0.975,0.164,0.151,520.1,0.3,0.5,25.32,3.2,2.6,9,1.8,3.3,4.2,0.003,0.012,0.15,9
2002-03-25    00:57:41.0,26,ace,FF,0.035,-0.002,-0.002,0.42,1,1.8,-401.1,-472.4,-36.2,-10.7,2.9,58,RH08,-0.588,-0.743,-0.318,271.8,0.3,0.2,0.06,3.7,4,5,5.7,8.8,7.2,0.013,0.01,0.307,20.1
2002-03-29    22:15:13.5,6,wind,FF,79.037,21.043,-5.14,1267.1399999999999,23.2,61.2,-326.2,-369.8,-19,-39.1,-7.1,-15.1,RH08,-0.978,-0.182,-0.106,398.7,2.1,6.5,52.26,1.5,4.8,2.2,2,1.3,5.4,0.003,0.013,0.106,14.4
2002-04-14    12:56:01.5,12,wind,FF,21.006,180.753,5.997,20030.52,20.7,51.8,-376.2,-403.8,10.7,2.2,-15.6,-20.6,RH08,-0.074,-0.806,0.587,21.3,0.3,4.9,2921.58,0.4,4.1,0.3,1.1,0.6,2.7,0.023,0.015,0.508,3.4
2002-04-17    10:20:34.0,26,ace,FF,0.035,0.003,-0.004,0.48,12,51.5,-344.7,-449.8,-37,-29.3,-11.2,42.6,RH08,-0.985,0.06,0.162,481.3,0.5,6.9,0,2.5,7.2,2.6,20.9,2,7.3,0.004,0.018,0.161,8.1
2002-04-17    11:01:37.5,3,wind,FF,12.795,200.559,8.022,202.44,20.8,50.3,-330.1,-444.5,-29,-60.3,-10.3,43.4,MX2,-0.934,-0.041,0.356,524,0.6,3,77.1,0.5,3.5,0.4,3.5,2,10.5,0.013,0.024,0.34,9.6
2002-04-19    08:02:26.0,26,ace,FF,0.035,0.004,-0.004,0.3,1.1,2.5,-426.6,-609.5,20.4,-28.8,-33.2,-35.5,RH08,-0.983,-0.183,-0.006,756.8,0.1,0.1,0,9.4,13.6,3.9,11.3,6.5,9.6,0.002,0.009,0.006,52.8
2002-04-19    08:25:19.5,3,wind,FF,8.33,212.31,9.28,248.46,1.3,4.2,-463.1,-682.4,39.6,-7.1,-48.8,-4,RH08,-0.985,-0.113,0.128,778.8,0.1,0.5,25.74,13.2,21.8,12.5,10.7,13,18.4,0.002,0.009,0.128,47
2002-04-23    04:15:28.0,32,ace,FF,0.035,0.004,-0.004,0.3,5.1,14.2,-427.3,-607.6,-14.1,35.6,16.4,-15.7,RH08,-0.984,0.148,-0.095,715.3,0.5,2.5,0,7.8,11.9,10,31.2,23.2,26.5,0.002,0.013,0.095,43.3
2002-04-23    05:00:22.5,9,wind,FF,1.35,233.869,11.66,-449.22,4.1,13.6,-450.5,-582.3,-10.1,53.8,-14.6,84.5,RH08,-0.956,0.195,0.218,655.5,0.6,1.6,44.4,18.4,9,8,17.9,11.4,35.4,0.006,0.018,0.214,28.2
2002-05-10    10:29:04.0,16,ace,FF,0.036,0.006,-0.003,0.5399999999999999,8.2,20.6,-355.8,-410.8,13,4.1,5.5,24.5,RH08,-0.9,-0.285,0.33,416,0.3,2.5,0.06,1.2,3,1.6,5.7,1.7,8.5,0.006,0.012,0.317,10.4
2002-05-11    09:25:03.0,16,ace,FF,0.037,0.006,-0.003,0.48,10,25.1,-355.9,-446,-16,-49.2,-43.3,-57.6,RH08,-0.93,0.139,0.341,437.3,0.7,2,0.06,4.4,6.5,7.7,4.7,4.3,4.3,0.005,0.014,0.327,9.4
2002-05-11    10:30:28.5,12,wind,FF,2.356,303.041,19.85,357.42,10,26.7,-333.5,-423.1,-3,-27.3,-28.6,-52.2,RH08,-0.995,-0.079,-0.061,485.9,0.4,3.6,77.22,3.2,3.9,6.6,6.7,1.5,4,0.002,0.02,0.061,17.4
2002-05-18    19:19:26.0,16,ace,FF,0.037,0.006,-0.002,0.42,7.6,20.1,-346.6,-475.6,-22.8,-70.7,-33.1,4.1,RH08,-0.959,-0.231,0.162,556.4,0.7,3.4,0.06,2.2,5.5,2,8.8,3.2,5.4,0.003,0.013,0.161,43.6
2002-05-18    19:45:49.5,3,wind,FF,10.838,317.198,21.99,539.6999999999999,7.2,20.5,-329.3,-484.7,-10.7,-58.3,-14.1,6.8,RH08,-0.982,-0.13,0.14,568.7,0.2,2,55.68,2.9,3.2,3,10.9,3.5,10.5,0.002,0.009,0.139,16.2
2002-05-20    02:57:02.0,26,ace,FF,0.037,0.006,-0.002,0.36,4.9,7,-434.2,-493.5,22,-15.5,-23,-29.6,RH08,-0.995,-0.096,-0.006,640.6,0.4,0.8,2.76,4,7.7,5.9,3.6,4.8,7.1,0.001,0.015,0.006,269.8
2002-05-20    03:35:34.5,9,wind,FF,12.549,318.659,22.28,400.32,3.6,6.4,-423.9,-476.8,30.7,-20,0.5,14.3,RH08,-0.94,-0.091,0.33,537,0.2,0.6,116.52,3.6,6.1,3.4,7.4,2.7,13.1,0.006,0.012,0.317,19.6
2002-05-21    20:59:26.0,16,ace,FF,0.037,0.006,-0.002,0.48,16.4,18.3,-362.2,-396.8,2.6,-16.6,-42.3,-28.9,RH08,-0.551,0.38,-0.743,241.8,0.8,1.9,4.140000000000001,1.3,1.2,2,5,1.5,3.8,0.011,0.012,0.561,126.5
2002-05-21    21:14:16.5,6,wind,FF,14.892,320.032,22.62,3652.86,8.5,18.4,-368.8,-401.6,12.5,-7.7,-25.2,-19.2,RH09,-0.589,-0.505,0.631,257.3,0.4,1.3,1079.46,1,5.5,1.6,2.8,0.9,2.5,0.054,0.06,0.53,4.5
2002-05-23    10:15:57.0,16,ace,FF,0.037,0.006,-0.001,0.3,11.8,21.2,-423.6,-568.6,-11.4,-36.1,-42.7,-133.2,RH08,-0.953,0.058,-0.296,780.2,2,2.8,0.06,10.4,6.9,4.2,9.7,8.7,12.1,0.003,0.019,0.287,138.8
2002-05-23    10:44:52.5,6,wind,FF,17.117,320.76,22.88,1353.9,9.4,16,-441.4,-554.7,-9.4,-7.6,-37.7,-136.8,RH08,-0.837,-0.437,-0.33,718.7,1.2,3.5,306.96,3.4,10.4,5.1,7.6,7.1,9.2,0.007,0.01,0.317,143.4
2002-05-30    01:32:29.0,26,ace,FF,0.038,0.006,-0.001,0.24,2.1,3.7,-461.6,-498.2,-12.5,18,-22.3,-82.2,RH08,-0.464,0.586,-0.665,393.9,0,0.3,0.06,1.4,5.5,2.3,7.9,2.4,6.3,0.007,0.006,0.543,30.1
2002-05-30    02:20:16.5,6,wind,FF,27.945,319.013,23.5,-88.98,1.9,2.3,-461.7,-479.2,-11.5,20.2,-8.1,-91.1,RH08,0.161,0.135,-0.978,475.9,0.1,0.2,2501.7599999999998,2.9,1.7,1.8,4.4,5.3,6.3,0.003,0.004,0.286,1123.2
2002-06-08    15:23:07.5,60,wind,SF,43.639,305.122,23.36,3176.52,6.7,10,-385.5,-424.5,-17.9,62,-9.8,17.5,RH08,-0.824,-0.507,0.251,320.3,1.4,1.2,55319.58,8,3.2,5.8,12.4,9.5,2.2,0.01,0.013,0.246,215.1
2002-06-29    21:10:25.5,3,wind,FF,48.012,219.819,17.55,1390.68,5.5,7.5,-351.8,-365.4,-16.2,-31.5,-18.2,-4,RH08,-0.884,-0.229,0.408,385.4,0.2,0.2,266.46,4.1,3.2,3.9,1.9,3.4,8.1,0.01,0.016,0.384,15.1
2002-07-17    15:26:14.0,16,ace,FF,0.039,-0.003,0.004,0.42,7,18.8,-410.2,-491,41.5,-74.7,7.9,-55.8,RH08,-0.774,-0.13,0.62,379.2,1.2,3,0.12,6.4,17.2,13.9,12.1,13,19.9,0.012,0.01,0.525,15.6
2002-07-17    15:55:40.5,9,wind,FF,-16.854,72.479,3.993,140.82,5.5,16.6,-400.2,-467.9,19,-66,12.3,-29.7,RH08,-0.916,-0.362,-0.173,505,0.4,3.5,19.14,2.8,20.9,7.3,22.3,5.1,15.4,0.009,0.021,0.171,18.5
2002-07-19    09:32:22.0,22,ace,FF,0.039,-0.004,0.004,0.36,1.6,4.4,-437.4,-552.4,73.3,-2.9,26.8,-63.3,RH08,-0.806,-0.439,-0.397,570.3,0.2,0.6,0.06,7.1,8.5,3.4,13.3,10.6,9,0.008,0.012,0.374,28.9
2002-07-19    14:41:58.0,16,ace,FF,0.039,-0.004,0.004,0.3,3.8,6.9,-446.7,-486.8,-14.5,-94,-80.6,-150.2,RH08,-0.695,-0.576,-0.43,578.3,0.2,1.2,0.06,4,5.8,5.6,15.2,2.9,7.3,0.009,0.011,0.401,66
2002-07-22    04:50:29.0,16,ace,FF,0.038,-0.004,0.004,0.42,4.7,7.6,-479.9,-505.4,4,-16.7,17.7,54.7,RH08,-0.954,-0.092,0.285,556.5,0.4,0.4,0.06,4.1,2.5,3.8,5.5,1.3,2.2,0.005,0.013,0.277,19.8
2002-07-25    12:59:33.0,16,ace,FF,0.038,-0.005,0.004,0.36,3.2,4.5,-447.4,-495.4,0.7,-22.5,22.1,49.3,RH08,-0.982,-0.043,0.184,629.7,0.1,0.3,0.06,1.4,2.5,3.4,7.9,2.3,4.5,0.001,0.01,0.182,53.5
2002-07-29    12:40:21.0,16,ace,FF,0.038,-0.005,0.004,0.36,6.3,12.7,-390.6,-462.3,-33.6,-60.9,29.4,80.6,RH08,-0.934,-0.14,0.33,557.3,0.7,1.8,0.06,3.1,6.9,2.4,5.4,6.7,7.1,0.004,0.018,0.317,27.2
2002-08-01    04:24:04.0,16,ace,FF,0.038,-0.006,0.004,0.48,1.5,5.1,-378.6,-475.3,-17.9,52.9,3.7,-105.9,RH08,-0.98,-0.129,0.151,474.3,0.3,0.6,0,3.2,9.4,4.4,9.5,11.2,3.8,0.005,0.034,0.15,13
2002-08-01    22:19:32.0,16,ace,FF,0.038,-0.006,0.004,0.48,9.2,16.6,-430.1,-458.9,-0.6,6.1,3.3,-5.4,RH08,-0.992,-0.113,-0.05,490.3,0.8,0.9,0,1.5,2,1.4,1.5,1.2,2.7,0.002,0.014,0.05,8.3
2002-08-01    23:09:07.5,3,wind,FF,18.844,85.972,4.712,288.42,12.1,23.7,-435.4,-471,-1.8,1.2,-4.3,-15.6,RH08,-0.964,-0.042,-0.263,497.4,0.1,0.9,14.399999999999999,1.4,1.5,0.5,2.3,0.4,1.3,0.004,0.009,0.256,5.3
2002-08-18    18:10:26.0,26,ace,FF,0.037,-0.006,0.002,0.36,3.9,15.8,-424.4,-579.4,-5.6,10.5,18.5,80.9,RH08,-0.98,0.026,0.196,637.2,0.8,2,0,8.5,5.8,4.9,11.6,7.4,13.2,0.002,0.012,0.193,22.8
2002-08-18    18:40:55.5,15,wind,FF,49.295,75.264,5.27,378,3.9,13.3,-420.6,-599.2,-9.1,2.6,8.1,70,RH08,-0.952,0.075,0.296,671.3,0.4,1.6,43.62,8.7,20.1,4.6,8,4,23.4,0.005,0.012,0.287,18.4
2002-08-20    13:50:40.5,6,wind,FF,45.775,78.732,5.24,384.65999999999997,2.8,3.7,-465.3,-486.7,-3.8,-19.1,3.3,22.1,RH08,-0.968,0.128,0.218,541.1,0.1,0.2,47.28,1.1,5.7,0.8,5.2,0.9,12.7,0.009,0.025,0.214,39.1
2002-09-03    18:17:04.5,310,wind,SF,62.192,38.283,4.34,993.78,7.9,33.5,-334.2,-376.9,23.1,-1.6,-36.1,14.8,RH08,-0.966,0.093,-0.24,368,1,2.3,44.519999999999996,4.3,1.8,10.7,2.5,2.6,2.8,0.004,0.024,0.235,3.2
2002-09-07    16:08:45.0,16,ace,FF,0.036,-0.004,0,0.36,3.5,12.9,-385.4,-548,-20.8,-89.9,11.4,9.8,RH08,-0.973,-0.216,-0.084,621.4,0.5,0.7,0,1.8,13,1.9,20.6,1.5,6.3,0.004,0.017,0.084,24.4
2002-09-07    16:22:13.5,9,wind,FF,69.502,56.716,5.15,614.0999999999999,3.5,5.8,-404.8,-592.1,-6,-122.1,-1.6,2.8,VC,-0.849,-0.528,0.02,897,0.5,0.6,459.3,16.4,9.6,4.2,12.6,1.5,6.4,0.034,0.055,0.02,267.9
2002-09-30    07:54:25.5,3,wind,FF,90.234,35.676,5.3,1414.6200000000001,19.3,41.3,-290.6,-335,-41.8,-37.4,6.3,-14.8,RH08,-0.841,0.187,-0.508,326.5,0.9,2.3,202.56,1.3,2.1,1.7,2.5,2,4.4,0.012,0.003,0.459,6.8
2002-10-02    22:14:01.0,16,ace,FF,0.035,0.001,-0.003,0.48,4,6.1,-455.5,-508.3,-11.8,-15,12.8,-19.1,RH08,-0.483,-0.359,0.799,233.8,0.7,0.3,0.12,4.4,3.9,6.5,4.7,3.7,7.9,0.01,0.013,0.557,24.7
2002-10-02    22:41:04.5,6,wind,FF,82.312,37.434,4.54,842.34,3.1,6.5,-454.9,-510.7,5.8,-3.9,10.1,-23.8,RH08,-0.956,0.23,0.184,527.2,0.3,0.6,50.16,3.5,6.2,5.3,6.1,2.8,13.5,0.005,0.013,0.182,19.8
2002-11-09    17:24:49.5,6,wind,FF,96.681,-29.71,5.51,1676.94,7.2,12.6,-340.2,-359.3,-8.4,-10.4,-18.6,-26.8,RH08,-0.994,0.114,-0.006,381.3,0.7,1,36.3,0.8,1.5,1.2,1.4,1.5,1.9,0.002,0.018,0.006,7.8
2002-11-09    17:54:12.0,26,ace,FF,0.036,0.006,-0.003,0.5399999999999999,12.4,24.9,-353.5,-394.5,-13.4,-6.7,-26.8,-35.7,RH08,-0.995,0.079,-0.061,435.7,1.1,1.5,0,1.3,1.3,2.5,1.2,2,2.2,0.001,0.01,0.061,9.9
2002-11-09    18:27:49.5,3,wind,FF,96.871,-29.7,5.51,1412.94,13.1,26.4,-351.7,-386.6,-8.7,-15.1,-28.9,-44.6,RH08,-0.98,-0.026,-0.196,425,0.9,1.7,52.62,0.7,0.8,0.8,1.1,0.9,1.4,0.002,0.01,0.193,7.4
2002-11-16    23:04:19.0,26,ace,FF,0.036,0.006,-0.002,0.42,6.8,10.4,-436.9,-482.8,-21.9,-20.2,-3.3,23.7,RH08,-0.998,0.061,0.017,570.2,0.6,0.9,0,2.8,9.3,4,13.3,8.4,14.9,0.001,0.018,0.017,37.3
2002-11-20    10:49:40.5,50,wind,FF,95.387,-16.658,2.57,1251,6.7,13.3,-361,-388.8,-33.8,-29.7,-10.4,4.9,RH08,-0.902,-0.431,0.028,387.6,0.3,0.8,46.620000000000005,3.9,6,4.7,12.2,14.8,9.1,0.012,0.025,0.028,12.6
2002-11-26    21:10:10.0,16,ace,FF,0.037,0.005,-0.001,0.36,7.4,19.7,-393.8,-529.5,-19.2,-77.2,11.1,34.4,RH08,-0.908,-0.359,0.218,610.4,0.9,2.3,0,5.9,11.1,4.6,4.9,6.8,14.7,0.004,0.009,0.214,25.5
2002-12-24    13:14:38.0,32,ace,FF,0.038,0,0.002,0.42,5.5,9.1,-481.4,-512.1,-0.4,-18.1,9.6,23.2,RH08,-0.982,-0.095,0.162,560.2,0.4,1.2,0.06,1.6,3.2,3.7,5.5,4.9,7.7,0.003,0.009,0.161,76.7
2003-05-29    18:31:07.5,3,wind,FF,249.074,-43.992,11.81,1734.36,7.7,16,-668.7,-789.2,-8.5,-17,10.9,47,RH08,-0.998,-0.009,0.061,907.8,1.2,2.2,101.03999999999999,6.4,3.9,6.9,7.5,8.5,6.6,0.001,0.014,0.061,51.6
2003-05-30    15:53:40.5,60,wind,FF,248.315,-45.859,11.41,1827.54,2.1,6.1,-574.6,-750.2,-1.1,9.5,-40.3,29.1,RH08,-0.996,-0.026,0.084,851.5,0.5,1,95.46,18.4,24.5,15.3,23.1,45.7,21.1,0.002,0.026,0.084,42.2
2003-06-18    04:42:04.5,3,wind,FF,224.365,-72.935,1.195,2152.68,6.6,9.3,-466,-510.3,1,-22.2,18.4,14.8,RH08,-0.988,-0.148,0.039,618.7,0.3,0.6,133.38,3.5,4.6,1.7,2.6,4.6,6,0.002,0.012,0.039,38.4
2003-06-18    09:01:10.5,5,wind,SF,224.109,-73.041,1.089,1988.22,8.1,14.6,-514.6,-547,-48.5,-5.6,-15.1,-16.2,RH08,-0.856,-0.506,0.106,478.5,0.6,1,58.56,3.3,3.2,4,2.7,8.4,3,0.011,0.017,0.106,8.8
2003-11-04    06:46:04.5,15,wind,FF,-177.633,-26.505,-3.95,-1440.24,2.6,19.1,-482,-714.8,19.3,93.1,-24.5,-63.7,RH08,-0.988,0.148,-0.039,762.3,0.6,1.9,37.56,6.6,13.3,14.1,21,22,31.2,0.005,0.031,0.039,18.3
2003-11-20    08:35:55.5,15,wind,FF,-212.07,-38.34,-12.99,-1995.78,3.2,13.7,-429,-608.1,-8.5,2.3,-29.5,-73.7,RH08,-0.985,-0.026,-0.173,669,0.4,2.3,77.88,7.3,15.3,17,15.8,2.6,20.8,0.004,0.017,0.171,21.3
2004-01-22    01:04:32.4,40,ace,FF,229.428,-40.324,22.114,1961.16,6.1,17.7,-474,-647.2,-36,-34.1,16.8,63.2,RH08,-0.991,0.061,0.117,737.2,0.4,2.5,57.599999999999994,5,13.5,2.1,19,2.8,22.3,0.005,0.039,0.117,9.2
2004-04-09    01:48:59.7,10,ace,FF,228.432,38.582,-22.131,2526.6,4.5,9.1,-453.9,-516.7,0,-4.5,-11.9,-18.2,RH08,-0.999,-0.044,0.006,577.8,0.3,0.6,16.919999999999998,4.5,3.6,13.5,16.5,7.5,3.3,0.003,0.069,0.006,1.7
2004-04-10    19:26:35.5,20,ace,FF,229.495,39.146,-22.369,2547.7200000000003,4,9.6,-441.2,-499.8,-1.6,-21.1,43.2,92.8,RH08,-0.944,-0.008,0.33,553.5,0.3,0.8,179.4,2.7,4,7.6,5.1,5.7,5.5,0.013,0.029,0.317,2.6
2004-04-12    17:35:48.2,20,ace,FF,230.741,39.711,-22.526,5020.4400000000005,3.3,9.4,-417.6,-460.4,-2.5,-23.7,-18.5,65,RH08,-0.268,-0.652,-0.709,72.1,0.5,0.4,1967.3999999999999,5.5,4.9,5.4,2.8,5.7,7.1,0.043,0.044,0.556,2.6
2004-04-12    18:27:49.0,60,wind,FF,-72.973,102.064,10.557,-849.66,3.2,6.2,-422.7,-478.4,4.9,-22.8,4.8,51.8,RH08,-0.968,0.025,0.251,558.6,0.2,1.1,59.76,5.7,23.5,6.7,11.1,7.8,11.9,0.006,0.017,0.246,30.5
2004-04-24    08:09:32.6,10,ace,FF,237.178,40.602,-21.2,2901.06,5,8.2,-431.7,-468.2,-38.6,-61,13.6,-6.6,RH08,-0.994,0.009,0.106,518.8,0.5,0.9,47.7,7.1,4.1,25.2,5.9,14.2,13,0.005,0.036,0.106,7.2
2004-04-24    23:16:43.5,20,ace,BI,237.436,40.434,-21.031,3597.36,4,3.1,-462.9,-517.6,30.8,67.3,-28.5,2.9,RH08,-0.689,-0.591,-0.419,299.6,0.7,0.5,614.46,3.2,3.4,12.3,2.2,4.1,7.2,0.026,0.028,0.393,17.8
2004-05-28    11:07:58.8,40,ace,SF,249.559,6.571,-2.149,3637.14,7.6,11.4,-365.4,-388.2,-40.1,-27.4,29.2,21.3,RH08,-0.257,-0.007,0.966,115.8,0.7,0.7,1677.48,0.6,1.8,3.2,2.3,3.6,2,0.011,0.045,0.337,2.3
2004-07-16    21:06:44.8,10,ace,FF,236.856,-41.489,22.875,3242.7599999999998,7.6,15,-391,-433.3,-18.3,-13.9,8.3,7.8,RH08,-0.997,0.079,0.006,472.3,0.4,0.6,30.3,3,0.7,2,9.6,1.8,7.8,0.004,0.054,0.006,1.6
2004-07-22    09:45:21.4,90,wind,FF,260.668,8.874,18.98,3289.92,2.6,10,-343.9,-450.5,6.5,-65.5,-24.6,-81.3,RH08,-0.969,-0.216,0.117,480.8,0.6,1,135.66,7.5,8.4,7.6,10.2,6,3.2,0.007,0.029,0.117,15.1
2004-07-22    09:54:24.1,10,ace,FF,234.005,-40.036,22.644,5650.620000000001,3.5,12.1,-379.8,-474.4,14.9,-24.8,-0.6,-14.6,RH08,-0.322,0.784,-0.531,151.6,0.4,1.5,1038.18,4.1,8.5,6.9,7.7,5.2,10.5,0.067,0.044,0.474,4.5
2004-07-24    05:32:45.5,60,wind,FF,260.87,2.885,18.723,2624.2799999999997,7.3,20.9,-492.6,-560.2,2.7,-48.9,20,-34.1,RH08,-0.979,-0.147,-0.14,615.4,2.9,2,135.35999999999999,5.2,2.5,4,7,3.9,4.9,0.002,0.012,0.139,30.1
2004-07-26    22:25:23.9,60,wind,FF,260.69,-6.185,18.29,1468.3799999999999,2,7.2,-607.6,-972.9,32.4,-43.7,17.3,28.3,RH08,-0.986,-0.165,-0.017,1105.7,0.2,1.1,67.8,5.6,24.1,6.1,13.4,7.3,34.3,0.002,0.009,0.017,50.5
2004-07-26    22:27:43.4,160,ace,FF,231.42,-38.259,21.816,9967.2,2.1,4.9,-602.1,-893.6,46.7,-33.9,39.7,73.1,RH08,-0.2,0.73,-0.654,76.6,0.5,0.6,2828.58,7.1,19.3,7.9,22.5,10.2,33.4,0.01,0.008,0.539,7.8
2004-07-30    20:31:54.9,10,ace,FF,229.509,-36.443,20.69,2529.12,2.6,5.7,-433.5,-512.9,15.7,50,3,-35.8,RH08,-0.998,-0.061,-0.017,570.1,0.2,0.3,22.259999999999998,2.2,7.4,5.9,4.7,6.9,5.8,0.002,0.027,0.017,3
2004-08-29    09:09:46.3,60,wind,FF,235.114,-93.804,4.504,3048.48,4.1,7.6,-400.4,-439.5,32.1,31,-20.8,-22.6,RH08,-1,-0.026,-0.006,485.3,0.2,0.7,80.52000000000001,2.5,4.1,1.9,6.1,2.5,5.6,0,0.015,0.006,12.6
2004-11-07    09:59:28.8,10,ace,FF,241.367,24.836,-16.276,-9850.74,21.4,60.7,-345.9,-404.8,-57.9,-111.3,-18.3,-22.6,RH08,-0.127,0.463,-0.877,11.5,1.1,60.7,447516.66,1.6,-404.8,1.7,-111.3,0.9,-22.6,0.07,0.062,0.514,0.5
